bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year,real_price,predict_price
3,2.25,1560,12000,1.0,0,0,4,7,1110,450,1968,0,47.7256,-122.166,2190,4612,5,2015,491500.0,526093.0
4,2.5,2390,4639,2.0,0,0,3,8,2390,0,2006,0,47.3527,-121.999,2390,4521,1,2015,278226.0,356737.28
4,1.75,1880,3720,1.5,0,0,4,7,1880,0,1924,0,47.6431,-122.356,2090,4095,7,2014,860000.0,814261.75
3,3.5,4110,15720,1.0,0,1,3,10,2230,1880,2000,0,47.6996,-122.229,2500,15400,2,2015,1450000.0,1369116.0
5,2.5,2240,7770,1.0,0,0,3,7,1340,900,1978,0,47.7198,-122.171,1820,7770,5,2014,455000.0,496427.1
3,2.5,2010,5200,2.0,0,0,3,8,2010,0,1989,0,47.7142,-122.203,1860,4400,9,2014,559000.0,603773.4
3,1.75,1230,12000,1.0,0,0,3,6,1230,0,1970,0,47.2878,-122.251,1550,12000,9,2014,179900.0,198434.47
3,1.75,1570,8750,1.0,0,0,3,7,1570,0,1960,0,47.4425,-122.333,1890,8825,7,2014,240000.0,284780.56
2,1.0,1080,3420,1.0,0,0,4,7,780,300,1922,0,47.6715,-122.393,1380,3656,10,2014,550000.0,585367.3
3,2.0,1410,8384,1.0,0,0,3,7,1410,0,1985,0,47.3315,-122.263,1410,9205,9,2014,205000.0,230073.0
4,2.5,3140,8455,2.0,0,0,3,8,3140,0,2003,0,47.4866,-122.147,3140,7391,2,2015,529888.0,514656.7
4,2.5,3910,22710,1.5,0,0,3,8,3910,0,1908,2003,47.6295,-122.217,2920,16544,7,2014,1749000.0,2003161.0
4,3.25,3580,43093,1.0,0,0,4,8,3580,0,1990,0,47.5595,-121.901,2070,43093,4,2015,700000.0,746594.6
3,1.0,1380,6591,1.0,0,0,4,7,1380,0,1947,0,47.7164,-122.351,1610,6594,10,2014,389000.0,443204.44
3,1.0,1160,8320,1.0,0,0,4,7,1160,0,1959,0,47.3831,-122.288,1480,7800,5,2014,201500.0,224250.1
3,1.5,1510,6600,1.0,0,0,3,6,1510,0,1938,0,47.4821,-122.331,990,6600,7,2014,199950.0,253036.78
4,2.75,2400,3844,1.0,0,0,5,7,1200,1200,1974,0,47.7027,-122.347,1100,3844,12,2014,403500.0,550137.9
4,1.75,1740,12204,1.0,0,0,3,7,1270,470,1961,0,47.7675,-122.277,2190,12204,4,2015,450000.0,433990.1
3,1.5,1470,14821,1.0,0,0,4,7,1470,0,1958,0,47.3658,-122.148,1760,15370,5,2014,264000.0,253537.67
3,2.5,2550,45254,2.0,0,0,3,9,2550,0,2001,0,47.6498,-121.964,2190,49222,6,2014,695000.0,675461.94
3,1.0,1180,7068,1.0,0,0,3,6,1180,0,1944,0,47.4947,-122.238,1180,7068,2,2015,289900.0,222792.66
4,1.75,1880,8800,1.0,0,0,3,7,1130,750,1960,0,47.5137,-122.333,1340,8733,7,2014,284000.0,305301.53
4,2.5,3320,9380,2.0,0,3,3,10,3320,0,1988,0,47.5655,-122.114,2870,11779,9,2014,1108000.0,954586.2
4,3.5,3720,13591,2.0,0,3,3,10,3720,0,2004,0,47.536,-121.858,4210,14282,1,2015,760000.0,866186.9
2,2.5,2160,5581,1.0,0,0,3,8,2160,0,2002,0,47.7017,-122.023,2315,5652,5,2014,715000.0,680523.4
3,1.75,1300,4127,1.0,0,0,4,6,650,650,1918,1953,47.5353,-122.352,1420,4000,5,2014,270000.0,324824.34
3,1.0,890,7110,1.0,0,0,3,6,890,0,1957,0,47.4971,-122.261,1100,8375,7,2014,169000.0,181681.88
2,1.0,1280,5026,1.0,0,2,4,8,1020,260,1951,0,47.6938,-122.312,1540,6380,12,2014,425000.0,568480.6
3,1.0,1440,5000,2.0,0,0,3,7,1440,0,1910,0,47.6741,-122.354,1850,4500,5,2014,560000.0,623710.56
3,2.25,2160,8114,1.0,0,0,3,8,1460,700,1960,0,47.7176,-122.35,2160,8000,10,2014,530000.0,602157.5
4,1.0,1340,7920,1.0,0,0,4,7,1340,0,1970,0,47.2845,-122.267,1090,9600,3,2015,205000.0,206456.5
6,3.75,2930,14980,2.0,0,3,3,9,2930,0,2013,0,47.5441,-122.117,3210,10787,6,2014,915000.0,837670.94
4,2.75,2030,8600,1.0,0,0,4,7,1230,800,1977,0,47.3942,-122.16,1810,8600,4,2015,305000.0,309104.03
4,1.0,2520,5500,1.5,0,0,5,8,1820,700,1912,0,47.5785,-122.292,2350,5000,9,2014,765000.0,811264.25
4,2.5,2510,7245,2.0,0,0,3,9,2510,0,2007,0,47.5096,-122.363,1830,8900,4,2015,375000.0,643547.4
4,2.0,1810,42981,1.0,0,0,4,7,1810,0,1973,0,47.5597,-121.85,1980,113691,11,2014,295000.0,457907.34
5,3.0,3110,4464,2.0,0,0,3,8,3110,0,2007,0,47.7719,-122.168,2450,4221,10,2014,588000.0,622132.4
3,2.5,2370,5353,2.0,0,0,3,8,2370,0,2009,0,47.7333,-121.975,2130,6850,6,2014,429900.0,505274.1
3,2.5,1980,7807,2.0,0,0,4,9,1980,0,1989,0,47.6884,-122.204,1590,7579,8,2014,775000.0,798317.4
5,2.0,1860,9000,2.0,0,0,3,7,1860,0,1980,0,47.4484,-121.772,1390,9752,7,2014,338000.0,304072.28
4,2.75,2320,4344,2.0,0,0,3,8,2320,0,2012,0,47.4862,-122.163,2310,3770,5,2014,449950.0,415446.22
2,1.5,1159,4800,1.0,0,0,3,7,1159,0,1948,0,47.6592,-122.399,1640,4800,5,2014,582500.0,573347.25
3,2.5,1780,4650,2.0,0,0,3,7,1780,0,2011,0,47.386,-122.047,3050,3848,9,2014,299950.0,353109.0
3,2.25,1730,10030,1.0,0,0,4,8,1730,0,1985,0,47.3108,-122.345,2090,8823,10,2014,300000.0,295843.72
4,2.75,3130,8920,2.0,0,0,3,8,3130,0,2014,0,47.7397,-122.316,1450,9183,12,2014,690500.0,675957.44
4,4.0,4168,8485,2.0,0,0,3,10,3222,946,2007,0,47.3029,-122.387,4362,8100,8,2014,442000.0,641621.0
2,1.0,930,6900,1.0,0,2,3,7,930,0,1952,0,47.506,-122.242,1910,7194,10,2014,287000.0,308999.28
3,2.0,1540,8316,1.0,0,0,5,6,1540,0,1954,0,47.323,-122.216,1250,8316,12,2014,202500.0,236386.66
4,3.0,3320,5760,2.0,0,0,3,9,2120,1200,1954,2007,47.6474,-122.389,2400,6144,3,2015,1100000.0,1181905.0
4,1.75,1630,6120,1.0,0,0,5,7,980,650,1918,0,47.6821,-122.31,1630,4080,8,2014,540000.0,647806.5
4,2.5,3110,11857,2.0,0,4,3,11,2040,1070,1990,0,47.6952,-122.402,3110,11570,1,2015,1300000.0,1656706.9
4,3.25,4240,25639,2.0,0,3,3,10,3550,690,1989,0,47.3241,-122.378,3590,24967,5,2014,625000.0,697746.3
3,1.0,940,8377,1.0,0,0,4,7,940,0,1952,0,47.5974,-122.2,1710,6900,12,2014,725000.0,743299.3
4,2.5,2190,3855,2.0,0,0,3,8,2190,0,2010,0,47.7705,-122.169,2190,3600,2,2015,540000.0,555559.0
4,2.25,2040,14383,1.0,0,0,4,8,1270,770,1977,0,47.3849,-122.163,2030,11500,2,2015,366400.0,316831.72
3,1.0,1670,4005,1.5,0,0,4,7,1170,500,1939,0,47.6878,-122.38,1240,4005,5,2014,460000.0,594224.2
3,2.25,1880,100623,1.5,0,0,3,8,1880,0,1987,2007,47.5342,-121.883,2520,21689,10,2014,530000.0,480321.03
4,2.5,2670,13463,2.0,0,0,4,9,2670,0,1989,0,47.5627,-122.018,2560,10982,5,2014,690000.0,738941.4
3,2.25,2010,11817,2.0,0,0,4,8,2010,0,1986,0,47.5665,-122.023,2190,10168,8,2014,530000.0,594122.25
2,3.0,2020,5000,1.0,0,0,3,8,1350,670,1952,0,47.6758,-122.375,1160,1118,5,2015,742500.0,802443.2
4,3.0,2460,9606,1.0,0,0,3,8,2460,0,2012,0,47.4889,-122.317,1730,7500,3,2015,280000.0,506513.5
3,1.75,1790,15142,1.0,0,0,3,7,1360,430,1976,0,47.7362,-122.172,1910,7500,2,2015,415000.0,433188.53
2,1.0,930,2600,1.0,0,0,3,7,930,0,1981,0,47.7242,-122.161,1370,3488,4,2015,281000.0,354696.16
2,1.0,990,4800,1.0,0,0,3,6,990,0,1908,0,47.5615,-122.28,1700,5400,1,2015,245000.0,339986.2
3,2.5,1540,7120,1.0,0,0,3,7,770,770,1938,2013,47.3729,-122.037,1000,6638,1,2015,485000.0,285579.97
3,2.5,2330,3995,2.0,0,0,3,9,2330,0,2006,0,47.5542,-122.001,2330,3740,3,2015,660000.0,705078.6
3,2.5,2420,6847,2.0,0,0,3,9,2420,0,2009,0,47.7329,-122.356,1180,8100,4,2015,649950.0,757570.8
3,1.0,1230,7020,1.0,0,0,3,7,1090,140,1924,0,47.5719,-122.39,1390,5850,10,2014,410000.0,513427.78
4,2.0,1650,5000,1.0,0,0,3,7,1650,0,1955,0,47.6781,-122.374,1690,2276,5,2014,575000.0,657919.7
2,2.5,2210,6327,1.0,0,0,3,8,2210,0,2003,0,47.7114,-122.03,2170,6327,6,2014,802000.0,696668.75
5,1.75,1960,3748,1.0,0,0,3,7,980,980,1965,0,47.7027,-122.349,1410,3844,8,2014,415000.0,492942.72
3,2.0,1500,8775,1.0,0,0,3,6,1390,110,1943,0,47.4809,-122.335,1310,8775,2,2015,255000.0,324590.34
4,2.5,2120,9603,2.0,0,0,3,8,2120,0,1985,0,47.5348,-122.053,1990,9611,6,2014,575000.0,567621.0
4,2.5,1880,9426,2.0,0,0,4,7,1880,0,1990,0,47.3584,-122.089,1760,7040,5,2015,306000.0,300257.44
2,1.0,1210,4800,1.0,0,0,3,8,1060,150,1950,0,47.5625,-122.316,1380,4800,6,2014,380000.0,385220.84
4,2.25,2450,34092,2.0,0,0,4,8,2450,0,1980,0,47.5751,-122.049,2410,35378,11,2014,682000.0,657553.8
4,2.5,2030,7140,1.0,0,0,4,7,1400,630,1968,0,47.6244,-122.109,1800,7565,3,2015,556300.0,562733.6
4,3.5,3470,7396,2.0,0,3,3,8,2520,950,1979,0,47.7146,-122.279,2360,10541,12,2014,810000.0,820872.75
3,1.0,1600,7500,1.0,0,0,3,7,1600,0,1966,0,47.7198,-122.182,2050,7200,12,2014,325000.0,400068.94
6,5.0,3440,4500,2.0,0,0,3,8,3280,160,2007,0,47.4871,-122.219,1400,5500,6,2014,495000.0,522400.1
5,3.0,2100,9752,1.0,0,0,3,8,1200,900,2007,0,47.3341,-122.304,1270,10200,5,2014,298450.0,311791.16
3,2.5,1470,3971,2.0,0,0,3,7,1470,0,2003,0,47.6816,-122.035,1650,3148,3,2015,491150.0,435291.12
4,2.0,2750,5527,2.0,0,0,3,8,2130,620,1901,1987,47.6513,-122.368,1290,1764,5,2015,865000.0,1189805.8
4,2.0,1820,9450,1.0,0,0,3,7,1100,720,1962,0,47.7607,-122.329,1540,9450,4,2015,330000.0,403923.4
4,2.0,1440,10800,1.0,0,0,4,7,1440,0,1967,0,47.3417,-122.283,1190,7380,3,2015,230000.0,245379.34
3,2.5,1480,14250,2.0,0,0,3,7,1480,0,1996,0,47.6595,-122.186,1660,14250,6,2014,466800.0,523684.6
3,2.5,1870,4046,2.0,0,0,3,7,1870,0,2007,0,47.342,-122.059,2130,4800,1,2015,248000.0,284618.97
4,2.5,1690,7260,1.0,0,0,3,7,1080,610,1979,0,47.3001,-122.368,1690,7700,1,2015,238000.0,240161.7
3,3.25,1480,983,2.0,0,0,3,8,1180,300,2013,0,47.5555,-122.363,1330,1062,12,2014,315000.0,418970.75
5,3.75,4590,11265,2.0,0,0,4,11,3450,1140,1927,0,47.6389,-122.288,3870,8996,4,2015,3000000.0,2949439.5
4,2.75,3390,16153,1.0,0,0,4,7,1970,1420,1961,0,47.3954,-122.184,2530,8495,10,2014,350000.0,388599.25
3,2.25,1850,37264,2.0,0,0,3,8,1850,0,1981,0,47.6486,-122.035,2390,36036,4,2015,550000.0,564117.75
3,2.5,1850,4957,2.0,0,0,3,8,1850,0,1999,0,47.3311,-122.17,2400,6367,4,2015,303000.0,317927.22
5,3.75,3050,8972,2.0,0,0,3,9,3050,0,2014,0,47.6819,-122.172,2750,8979,4,2015,909950.0,1166346.0
3,2.5,1820,5280,1.0,0,0,4,7,910,910,1949,0,47.6892,-122.375,1600,4820,1,2015,515000.0,592268.5
3,2.5,2200,6005,2.0,0,0,3,9,2200,0,1997,0,47.7408,-122.169,2320,6098,3,2015,606000.0,620101.7
2,1.0,1010,6000,1.0,0,0,4,6,1010,0,1944,0,47.771,-122.353,1610,7313,2,2015,302000.0,316984.47
5,2.5,2870,16238,2.0,0,0,4,8,2870,0,1962,0,47.6308,-122.238,2870,16238,11,2014,1555000.0,1404383.6
3,2.5,1830,6162,2.0,0,0,3,8,1830,0,1994,0,47.3291,-122.17,1860,7017,3,2015,298900.0,291796.66
4,2.5,2730,4962,2.0,0,0,3,8,2730,0,2006,0,47.3363,-122.216,2150,3802,2,2015,319500.0,385812.84
2,2.0,1180,2553,2.0,0,0,3,6,1180,0,2005,0,47.3501,-122.02,1310,2687,2,2015,195000.0,217711.53
3,1.5,1980,4000,2.0,0,0,3,8,1980,0,1919,0,47.6364,-122.351,1980,3600,7,2014,707000.0,888863.9
3,1.0,960,5750,1.0,0,0,3,7,960,0,1951,0,47.5689,-122.393,1520,5750,4,2015,490000.0,497024.62
2,1.75,1300,14500,1.0,0,0,3,6,650,650,1939,0,47.4989,-122.329,1370,12986,9,2014,244500.0,243621.55
3,2.0,1640,2808,1.0,0,3,4,7,820,820,1924,0,47.5945,-122.291,2270,5328,7,2014,570000.0,644955.7
3,1.0,1270,6405,1.5,0,0,3,6,1270,0,1944,0,47.4959,-122.241,1110,6405,6,2014,153000.0,204948.38
3,1.75,1160,6120,1.0,0,0,3,7,1040,120,1941,0,47.6926,-122.287,1530,6120,11,2014,450000.0,491892.03
3,2.25,3230,17833,2.0,0,0,4,9,3230,0,1973,0,47.5683,-122.188,3690,17162,6,2014,2110000.0,1102990.4
5,2.0,2540,11750,1.0,0,0,3,7,1480,1060,1962,0,47.7754,-122.291,2000,12000,1,2015,385000.0,431716.1
3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,47.496,-122.349,1260,7434,11,2014,151100.0,232537.03
5,2.0,2020,67953,1.5,0,0,4,7,1620,400,1936,0,47.4891,-122.263,1270,13198,3,2015,287500.0,336060.78
4,2.5,2430,9103,2.0,0,0,3,8,2430,0,1990,0,47.2939,-122.368,2260,8090,2,2015,305000.0,336189.22
6,4.25,5860,13928,2.0,0,3,3,10,4150,1710,2013,0,47.5382,-122.114,5790,13928,2,2015,1750000.0,1609580.8
3,3.0,3730,383328,1.5,0,0,4,9,2230,1500,1990,0,47.4257,-122.03,1940,217800,11,2014,649500.0,697838.94
5,3.5,3700,8504,2.0,0,0,3,8,2750,950,1950,2014,47.669,-122.275,2370,6246,12,2014,1295000.0,1276928.0
4,2.75,2890,5000,1.5,0,0,3,8,1990,900,1911,2014,47.6768,-122.363,1080,3750,8,2014,898500.0,860805.0
3,2.25,1990,7340,2.0,0,0,3,8,1990,0,1984,0,47.7579,-122.141,2180,11223,5,2014,445000.0,524345.1
6,2.5,3560,6480,2.5,0,0,4,11,3560,0,1914,0,47.627,-122.304,2780,6480,5,2014,1500000.0,1816986.2
3,2.5,1520,1304,2.0,0,0,3,8,1180,340,2006,0,47.5446,-122.385,1270,1718,7,2014,438000.0,420792.62
3,2.5,2260,74297,2.0,0,0,3,9,2260,0,1992,0,47.2704,-122.013,3110,98000,2,2015,418200.0,499094.4
3,1.5,2000,15265,1.0,0,0,3,8,1540,460,1967,0,47.387,-122.281,1920,15265,1,2015,273500.0,309203.34
3,2.5,1930,7214,2.0,0,0,3,8,1930,0,2005,0,47.7191,-122.309,1930,7266,6,2014,530000.0,521955.4
5,2.75,3380,8179,2.0,0,0,3,9,3380,0,2011,0,47.4827,-122.135,2840,8179,1,2015,600000.0,586187.75
3,2.0,2850,19200,1.0,0,3,3,8,2340,510,2004,0,47.3378,-122.348,2860,18240,9,2014,545400.0,565256.25
3,2.75,3210,15939,2.0,0,1,3,10,3210,0,1998,0,47.3357,-122.351,2870,15939,2,2015,565000.0,576976.4
4,1.0,1150,2560,1.5,0,0,3,7,1150,0,1909,0,47.6368,-122.355,1890,3000,7,2014,485000.0,608442.44
3,1.5,1540,8110,1.0,0,0,4,7,1190,350,1959,0,47.7329,-122.291,1290,8110,11,2014,325500.0,417317.16
2,2.0,1250,7543,1.0,0,0,3,7,1250,0,1962,0,47.4051,-122.296,1250,7506,3,2015,163000.0,240197.3
2,2.0,1830,3600,1.0,0,0,4,7,1230,600,1926,0,47.6359,-122.351,2020,3600,9,2014,825000.0,719566.0
4,2.5,2550,7312,2.0,0,0,3,9,2550,0,1988,0,47.6441,-122.113,2330,7480,9,2014,699000.0,757739.44
3,1.5,1010,7755,1.0,0,0,3,6,1010,0,1953,0,47.4238,-122.332,1270,8350,11,2014,185000.0,208862.12
4,2.5,3170,32430,2.5,0,0,3,10,3170,0,1989,0,47.6903,-122.056,3360,35610,10,2014,910000.0,853051.6
2,1.0,590,8717,1.0,0,0,3,6,590,0,1953,0,47.7343,-122.335,1370,6760,3,2015,240000.0,265986.6
3,1.75,1990,9885,1.0,0,0,4,7,1030,960,1978,0,47.6722,-122.162,1560,10000,9,2014,438000.0,557974.4
3,1.0,1330,5850,1.0,0,0,3,7,930,400,1954,0,47.5498,-122.298,1440,5850,8,2014,320000.0,335288.28
3,2.0,1480,6600,1.0,0,2,3,7,740,740,1943,0,47.5081,-122.385,1250,7300,5,2014,385000.0,444285.16
4,1.75,1850,65340,1.5,0,0,4,7,1850,0,1972,0,47.3468,-122.11,1750,40946,10,2014,205000.0,332528.62
3,1.25,2350,6200,1.0,0,0,4,7,1320,1030,1966,0,47.5979,-122.135,2140,9543,12,2014,360000.0,543354.5
3,2.25,1560,9706,1.0,0,0,4,7,1560,0,1963,0,47.3191,-122.213,1510,9706,4,2015,288000.0,250931.28
3,2.0,1470,2052,1.5,0,0,3,7,1470,0,1986,0,47.3084,-122.331,1390,2052,2,2015,215000.0,235793.64
4,3.5,3920,37122,2.0,0,0,3,10,3920,0,1996,0,47.6316,-121.988,2550,32647,6,2014,850000.0,927240.06
3,1.5,2080,5000,1.0,0,0,3,7,1300,780,1963,0,47.5322,-122.29,1860,5000,2,2015,420000.0,362192.53
4,2.0,1760,7700,1.0,0,0,4,7,1760,0,1962,0,47.3299,-122.318,1870,7316,3,2015,194000.0,281120.78
3,2.0,1580,4010,1.0,0,0,4,7,790,790,1909,0,47.6769,-122.371,1350,5350,11,2014,489950.0,581529.1
3,2.25,1640,7200,2.0,0,0,4,8,1640,0,1985,0,47.5948,-122.153,1830,8372,9,2014,561000.0,574733.0
3,2.5,1608,4800,2.0,0,0,3,8,1608,0,2013,0,47.2585,-122.201,2009,4800,4,2015,279950.0,282679.25
3,1.75,1170,8148,1.0,0,0,3,7,1170,0,1952,0,47.7479,-122.318,1200,8147,11,2014,399000.0,311629.22
4,3.0,3590,8249,2.0,0,0,3,9,3590,0,1997,0,47.2846,-122.341,2860,7995,10,2014,515000.0,485379.28
3,1.5,1360,7680,1.0,0,0,3,7,1360,0,1955,0,47.7441,-122.337,1630,7679,8,2014,352500.0,374727.5
4,1.0,1660,10656,1.5,0,0,4,7,1180,480,1920,0,47.5391,-122.385,1120,8816,1,2015,535000.0,508771.1
3,2.5,2300,9521,2.0,0,0,3,8,2300,0,2003,0,47.7447,-121.976,3020,10042,6,2014,435000.0,501895.88
3,2.25,2230,10026,1.0,0,0,3,8,1430,800,1975,0,47.6647,-122.153,2230,9340,12,2014,585188.0,589442.5
3,1.0,1480,4200,1.5,0,0,3,7,1480,0,1925,0,47.6147,-122.298,1460,3600,10,2014,427500.0,590369.4
4,2.25,2620,10536,1.0,0,0,3,8,1520,1100,1979,0,47.5847,-122.075,2760,12431,10,2014,705000.0,615400.5
3,2.0,1710,134489,1.0,0,2,5,7,1710,0,1952,0,47.2207,-121.984,1700,63823,11,2014,397000.0,378509.34
3,1.5,2040,6750,1.0,0,0,3,7,1280,760,1950,0,47.7013,-122.369,1970,6750,9,2014,500000.0,559292.25
3,1.75,1400,8640,1.0,0,0,3,7,1400,0,1962,0,47.7659,-122.204,1630,8640,3,2015,395000.0,371769.97
4,2.5,3330,8897,2.0,0,0,3,10,3330,0,2001,0,47.6484,-122.08,3150,7515,4,2015,936000.0,898951.4
3,2.5,2040,10033,1.0,0,0,4,8,1420,620,1974,0,47.6375,-122.173,2260,10115,8,2014,726000.0,765845.8
3,2.25,2870,8170,2.0,0,0,3,10,2250,620,1995,0,47.5363,-122.385,1310,8170,6,2014,850000.0,697166.9
3,1.0,1540,9800,1.0,0,0,4,7,1540,0,1950,0,47.7604,-122.329,1560,9450,2,2015,350000.0,423133.88
1,1.0,900,6380,1.0,0,0,3,6,900,0,1947,0,47.7019,-122.311,1830,6380,4,2015,395000.0,402624.66
4,2.5,2650,18295,2.0,0,0,3,8,2650,0,1986,0,47.6075,-122.154,2230,19856,6,2014,725000.0,794797.2
3,1.0,1330,5000,1.0,0,0,3,7,1120,210,1957,0,47.7211,-122.308,1920,7790,4,2015,410000.0,416173.53
4,2.75,2280,3200,1.5,0,0,5,8,1520,760,1931,0,47.6709,-122.282,1970,4687,9,2014,675000.0,933779.3
2,1.5,1400,4050,1.0,0,0,4,8,1400,0,1954,0,47.6768,-122.269,1900,5940,4,2015,699000.0,748304.1
3,2.5,1940,9000,1.0,0,0,4,7,970,970,1948,0,47.6933,-122.393,2190,7310,6,2014,576000.0,666410.6
2,1.5,1940,5700,1.0,0,0,3,7,970,970,1937,0,47.6881,-122.367,1250,5700,9,2014,535000.0,543696.0
4,2.75,3310,50951,2.0,0,0,3,9,3310,0,1998,0,47.7249,-122.027,3230,39340,10,2014,680000.0,811728.75
4,2.5,2960,4760,2.0,0,0,3,8,2160,800,1900,0,47.6367,-122.318,1600,4760,3,2015,1015000.0,1305618.5
3,1.5,1390,10530,1.0,0,0,3,7,1390,0,1961,0,47.7025,-122.196,1750,10530,4,2015,450000.0,525431.06
4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,47.4897,-122.24,1020,7138,7,2014,165000.0,182351.97
4,2.75,1830,3420,2.0,0,0,3,8,1830,0,2012,0,47.366,-122.308,1813,3420,7,2014,269800.0,334421.4
3,2.5,1830,2839,2.0,0,0,3,8,1830,0,1999,0,47.6022,-122.021,1830,3011,9,2014,410000.0,529628.44
2,1.0,1210,10000,1.0,0,0,3,7,1210,0,1953,0,47.4402,-122.333,1620,10959,4,2015,222200.0,268229.03
3,2.5,2170,5000,2.0,0,0,3,9,2170,0,2003,0,47.5453,-121.996,2170,5000,3,2015,638000.0,648385.9
3,1.75,1370,19550,1.0,0,0,3,7,1370,0,1978,2006,47.7002,-121.912,1430,17550,4,2015,375000.0,364149.16
3,1.5,910,5120,1.0,0,0,3,6,910,0,1973,0,47.5238,-122.356,1410,5132,8,2014,107000.0,259308.75
5,2.75,2710,4500,2.0,0,0,3,8,2710,0,2014,0,47.3547,-122.062,2710,4626,10,2014,419354.0,398808.16
4,2.5,2434,4400,2.0,0,0,3,8,2434,0,2007,0,47.2874,-122.283,2434,4400,10,2014,285000.0,349187.88
3,1.75,2230,10403,1.0,0,0,3,8,1630,600,1968,0,47.4092,-122.295,1730,9450,1,2015,340000.0,320379.53
3,1.0,990,8062,1.0,0,0,4,7,990,0,1960,0,47.4151,-122.334,1420,8790,7,2014,250000.0,228339.73
4,2.5,2070,4427,2.0,0,0,3,7,2070,0,2007,0,47.5208,-121.869,2070,4556,8,2014,425000.0,414316.16
3,2.5,1740,4145,2.0,0,0,3,7,1740,0,2010,0,47.6875,-122.015,1740,4045,1,2015,385000.0,455477.4
2,1.0,1220,6000,1.0,0,0,3,6,880,340,1938,0,47.5647,-122.27,1220,6840,8,2014,452000.0,376198.34
3,2.5,1630,5996,2.0,0,0,3,7,1630,0,1986,0,47.4738,-122.19,1660,4504,10,2014,350000.0,306204.88
2,1.0,910,4500,1.5,0,0,4,7,910,0,1906,0,47.5633,-122.289,1270,3500,5,2014,350000.0,390486.16
6,5.0,3028,18055,2.0,0,0,3,7,3028,0,2005,0,47.3651,-122.197,1400,34575,1,2015,480000.0,400812.28
3,2.0,2120,4080,2.0,0,0,3,7,2120,0,2003,0,47.682,-122.037,2280,4080,6,2014,535000.0,572353.75
3,2.25,1670,9500,1.0,0,0,3,7,1170,500,1977,0,47.7253,-122.309,1470,9500,8,2014,425000.0,437203.84
3,2.25,1620,998,2.5,0,0,3,8,1540,80,2012,0,47.5394,-122.027,1620,1068,4,2015,461000.0,414219.53
3,2.5,1460,8800,1.0,0,0,4,7,1460,0,1956,0,47.5895,-122.232,2200,8800,12,2014,685000.0,844172.0
2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,47.4957,-122.352,1820,7460,9,2014,232000.0,277866.22
3,2.25,1650,7739,1.0,0,0,3,8,1290,360,1986,0,47.3532,-122.304,1650,6033,10,2014,225000.0,280769.7
3,2.0,1490,7697,1.0,0,0,3,7,1490,0,1994,0,47.4852,-122.164,1540,7529,8,2014,305000.0,298444.06
3,2.25,1413,3403,2.0,0,0,3,8,1413,0,2009,0,47.4196,-122.193,1763,3719,4,2015,260000.0,292798.34
3,2.0,1540,7947,1.0,0,0,3,7,1120,420,1961,0,47.7605,-122.217,1910,7950,5,2014,385500.0,385160.22
3,2.5,2170,1984,2.5,0,0,3,8,2170,0,2008,0,47.5401,-122.027,2150,1984,4,2015,645000.0,576061.1
3,2.5,1730,4065,2.0,0,0,3,8,1730,0,1996,0,47.5668,-122.005,1730,4094,9,2014,435000.0,509739.62
3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,0,47.5362,-122.268,2020,6000,5,2015,405000.0,495564.22
5,1.0,2170,65340,1.5,0,0,4,7,1670,500,1930,0,47.7555,-122.204,3170,12884,11,2014,435000.0,531899.75
3,1.75,1840,4030,1.0,0,0,5,7,1050,790,1925,0,47.5549,-122.311,1840,5040,5,2014,457500.0,453166.22
2,1.0,720,11400,1.0,0,0,5,6,720,0,1951,0,47.7641,-122.341,1690,8075,6,2014,275500.0,298164.9
6,5.0,2850,6600,2.0,0,0,3,7,2850,0,1994,0,47.6813,-122.187,1870,9900,4,2015,655000.0,929382.6
3,1.75,1660,9697,1.0,0,0,4,7,1660,0,1952,0,47.7564,-122.286,2060,20624,12,2014,449000.0,465672.9
3,2.5,1690,4000,2.0,0,0,3,7,1690,0,2004,0,47.6788,-122.034,1690,4000,11,2014,452000.0,479714.03
3,2.75,2980,12600,1.5,0,0,3,8,1590,1390,1941,2012,47.674,-122.196,1520,9660,9,2014,900000.0,913240.9
3,2.25,1340,873,3.0,0,0,3,8,1340,0,2009,0,47.7325,-122.343,1340,1186,3,2015,303000.0,377368.78
3,1.75,3860,9000,1.0,0,2,3,9,1930,1930,1970,0,47.7431,-122.29,2960,9000,12,2014,880000.0,758392.5
5,2.0,2060,6000,2.0,0,0,3,7,2060,0,1903,0,47.6685,-122.305,1770,5000,6,2014,580000.0,749484.75
4,2.5,2960,5027,2.0,0,0,3,7,2960,0,2000,0,47.5328,-121.881,2760,5500,5,2015,500000.0,524859.44
2,1.0,1020,7920,1.0,0,0,3,6,1020,0,1939,0,47.5558,-122.31,1530,6900,7,2014,235000.0,309935.8
4,3.5,3660,14401,2.0,0,0,3,10,2660,1000,1994,0,47.3076,-122.396,2780,10653,10,2014,475000.0,485374.97
